game_id,result,reward
1274,lose,-20.0
1275,lose,-20.0
1276,win,20.0
1277,win,20.0
1278,lose,-20.0
1279,win,40.0
1280,win,20.0
1281,lose,-20.0
1282,win,30.0
1283,lose,-40.0
1284,lose,-20.0
1285,lose,-20.0
1286,win,30.0
1287,win,20.0
1288,lose,-20.0
1289,lose,-20.0
1290,lose,-20.0
1291,lose,-20.0
1292,lose,-20.0
1293,lose,-20.0
1295,win,30.0
1296,lose,-20.0
1297,lose,-20.0
1298,win,40.0
1299,win,20.0
1300,win,30.0
1301,win,20.0
1302,lose,-20.0
1303,win,20.0
1305,lose,-20.0
1306,win,20.0
1307,lose,-20.0
1308,win,20.0
1309,win,20.0
1310,lose,-20.0
1311,lose,-20.0
1313,win,20.0
1314,win,20.0
1315,lose,-10.0
1316,lose,-20.0
1317,lose,-20.0
1318,win,20.0
1319,lose,-20.0
1320,lose,-20.0
1321,lose,-20.0
1322,win,20.0
1323,win,20.0
1324,win,30.0
1325,lose,-20.0
1326,lose,-20.0
1327,lose,-20.0
1329,win,20.0
1330,lose,-20.0
1331,lose,-10.0
1332,win,30.0
1333,win,30.0
1334,lose,-40.0
1335,win,20.0
1336,win,20.0
1337,win,20.0
1338,lose,-20.0
1339,lose,-20.0
1340,win,20.0
1341,lose,-20.0
1342,lose,-20.0
1343,win,20.0
1344,lose,-20.0
1345,win,20.0
1346,lose,-25.0
1348,lose,-20.0
1350,lose,-20.0
1351,lose,-20.0
1352,win,20.0
1354,win,20.0
1355,lose,-20.0
1356,lose,-10.0
1357,lose,-20.0
1358,win,20.0
1359,lose,-20.0
1360,lose,-20.0
1361,win,20.0
1362,lose,-20.0
1363,lose,-20.0
1364,lose,-20.0
1365,win,20.0
1367,lose,-20.0
1368,win,20.0
1369,lose,-20.0
1370,lose,-20.0
1371,lose,-10.0
1372,lose,-20.0
1373,win,20.0
1374,win,20.0
1375,lose,-20.0
1376,win,20.0
1377,lose,-40.0
1378,lose,-10.0
1379,lose,-20.0
1380,win,20.0
1381,lose,-20.0
1382,win,30.0
1383,lose,-20.0
1384,lose,-20.0
1385,lose,-20.0
1386,lose,-20.0
1387,lose,-40.0
1388,win,20.0
1389,lose,-20.0
1390,lose,-20.0
1391,win,20.0
1392,lose,-20.0
1393,lose,-20.0
1394,lose,-25.0
1395,lose,-20.0
1396,lose,-10.0
1398,win,20.0
1399,lose,-20.0
1400,lose,-20.0
1401,win,20.0
1402,lose,-20.0
1403,lose,-20.0
1404,lose,-20.0
1405,win,20.0
1406,lose,-10.0
1407,lose,-10.0
1408,win,20.0
1409,lose,-20.0
1410,lose,-10.0
1411,win,20.0
1412,win,20.0
1413,lose,-20.0
1414,lose,-20.0
1415,lose,-20.0
1417,lose,-20.0
1418,lose,-20.0
1419,lose,-20.0
1421,lose,-20.0
1422,lose,-10.0
1423,lose,-10.0
1424,lose,-25.0
1425,win,20.0
1426,lose,-20.0
1427,win,20.0
1429,win,20.0
1430,lose,-20.0
1431,lose,-10.0
1432,lose,-20.0
1433,lose,-20.0
1434,lose,-20.0
1435,win,20.0
1436,lose,-25.0
1437,lose,-10.0
1438,lose,-40.0
1439,win,20.0
1440,win,20.0
1441,win,30.0
1442,lose,-10.0
1443,win,20.0
1444,win,20.0
1445,lose,-20.0
1446,lose,-40.0
1447,win,20.0
1448,win,20.0
1449,lose,-20.0
1450,lose,-20.0
1451,win,20.0
1452,lose,-20.0
1453,win,20.0
1454,win,20.0
1455,lose,-20.0
1456,lose,-40.0
1457,win,20.0
1458,lose,-40.0
