score,hand_length,action,result,reward,p_hand_1,p_hand_2,p_hand_is_nbj,p_hand_is_busted,d_hand_1,d_hand_length,money
10,2,RETRY,unsettled,-5,14,46,False,False,0,1,-49320
12,2,RETRY,unsettled,-5,48,1,False,False,20,1,-49415
9,2,DOUBLE DOWN,win,40,41,31,False,False,31,1,-49440
19,2,STAND,win,20,47,48,False,False,40,1,-49460
20,2,DOUBLE DOWN,win,40,26,34,False,False,33,1,-49440
13,2,DOUBLE DOWN,win,40,36,28,False,False,10,1,-49400
9,2,HIT,unsettled,0,3,4,False,False,35,1,-49360
15,3,SURRENDER,surrendered,-10,3,4,False,False,35,1,-49360
13,2,HIT,unsettled,0,39,14,False,False,10,1,-49370
13,3,RETRY,unsettled,-5,39,14,False,False,10,1,-49370
20,2,RETRY,unsettled,-5,50,50,False,False,23,1,-49395
19,2,HIT,unsettled,0,50,8,False,False,23,1,-49400
20,3,STAND,draw,0,50,8,False,False,23,1,-49400
17,2,RETRY,unsettled,-5,11,19,False,False,17,1,-49400
12,2,RETRY,unsettled,-5,5,18,False,False,19,1,-49455
15,2,HIT,unsettled,0,48,43,False,False,21,1,-49500
16,3,RETRY,unsettled,-5,48,43,False,False,21,1,-49500
18,3,HIT,unsettled,0,48,43,False,False,21,1,-49505
14,2,DOUBLE DOWN,win,40,33,18,False,False,44,1,-49555
20,2,RETRY,unsettled,-5,25,38,False,False,3,1,-49515
17,2,SURRENDER,surrendered,-10,32,35,False,False,26,1,-49560
15,2,STAND,win,20,10,17,False,False,11,1,-49690
7,2,HIT,unsettled,0,43,1,False,False,6,1,-49710
15,3,STAND,win,20,43,1,False,False,6,1,-49710
15,2,RETRY,unsettled,-5,31,8,False,False,36,1,-49690
14,2,DOUBLE DOWN,win,40,26,2,False,False,0,1,-49825
21,2,HIT,unsettled,0,26,48,True,False,49,1,-49805
9,2,RETRY,unsettled,-5,6,40,False,False,34,1,-49865
14,2,HIT,unsettled,0,6,32,False,False,34,1,-49870
21,3,RETRY,unsettled,-5,6,32,False,False,34,1,-49870
19,2,RETRY,unsettled,-5,23,34,False,False,20,1,-49895
20,2,RETRY,unsettled,-5,38,22,False,False,22,1,-49970
20,2,RETRY,unsettled,-5,38,35,False,False,22,1,-49975
16,2,SURRENDER,surrendered,-10,38,5,False,False,22,1,-49980
11,2,DOUBLE DOWN,draw,0,4,18,False,False,12,1,-49990
15,2,STAND,win,20,43,10,False,False,40,1,-50000
11,2,RETRY,unsettled,-5,17,18,False,False,23,1,-50060
11,2,RETRY,unsettled,-5,17,31,False,False,23,1,-50065
12,2,HIT,unsettled,0,17,6,False,False,23,1,-50070
13,3,STAND,win,20,17,6,False,False,23,1,-50070
11,2,STAND,win,20,19,42,False,False,19,1,-50090
13,2,HIT,unsettled,0,23,2,False,False,13,1,-50070
16,3,SURRENDER,surrendered,-10,23,2,False,False,13,1,-50070
13,2,RETRY,unsettled,-5,32,5,False,False,36,1,-50080
10,2,RETRY,unsettled,-5,32,15,False,False,36,1,-50085
14,2,STAND,win,20,49,42,False,False,28,1,-50140
6,2,HIT,unsettled,0,41,41,False,False,36,1,-50160
17,3,HIT,unsettled,0,41,41,False,False,36,1,-50160
17,4,RETRY,unsettled,-5,41,41,False,False,36,1,-50160
18,4,HIT,unsettled,0,41,41,False,False,36,1,-50165
18,5,RETRY,unsettled,-5,41,41,False,False,36,1,-50165
20,2,HIT,unsettled,0,26,21,False,False,19,1,-50190
13,3,STAND,win,20,26,21,False,False,19,1,-50190
15,2,DOUBLE DOWN,win,40,0,3,False,False,3,1,-50210
14,2,HIT,unsettled,0,23,16,False,False,43,1,-50210
19,3,HIT,unsettled,0,23,16,False,False,43,1,-50210
16,2,RETRY,unsettled,-5,4,13,False,False,18,1,-50310
20,2,STAND,win,20,35,51,False,False,40,1,-50355
15,2,HIT,unsettled,0,13,29,False,False,18,1,-50335
6,2,HIT,unsettled,0,27,42,False,False,6,1,-50355
12,3,RETRY,unsettled,-5,27,42,False,False,6,1,-50355
17,3,STAND,win,20,27,42,False,False,6,1,-50360
16,2,SURRENDER,surrendered,-10,30,39,False,False,51,1,-50340
18,2,HIT,unsettled,0,35,46,False,False,26,1,-50350
20,2,RETRY,unsettled,-5,38,11,False,False,31,1,-50390
14,2,DOUBLE DOWN,win,40,38,3,False,False,31,1,-50395
16,2,SURRENDER,surrendered,-10,44,37,False,False,50,1,-50355
13,2,DOUBLE DOWN,draw,0,25,28,False,False,45,1,-50365
20,2,STAND,win,20,48,49,False,False,15,1,-50365
14,2,HIT,unsettled,0,47,30,False,False,24,1,-50345
13,2,HIT,unsettled,0,2,51,False,False,30,1,-50365
17,3,RETRY,unsettled,-5,2,51,False,False,30,1,-50365
12,2,DOUBLE DOWN,win,40,5,18,False,False,44,1,-50480
20,2,RETRY,unsettled,-5,37,48,False,False,17,1,-50440
13,2,HIT,unsettled,0,15,24,False,False,7,1,-50485
20,3,STAND,win,20,15,24,False,False,7,1,-50485
15,2,DOUBLE DOWN,draw,0,4,22,False,False,23,1,-50465
6,2,DOUBLE DOWN,win,40,42,1,False,False,29,1,-50465
15,2,SURRENDER,surrendered,-10,30,49,False,False,0,1,-50425
12,2,DOUBLE DOWN,win,40,27,23,False,False,31,1,-50495
17,2,RETRY,unsettled,-5,39,44,False,False,8,1,-50455
12,2,RETRY,unsettled,-5,14,35,False,False,10,1,-50520
15,2,HIT,unsettled,0,20,45,False,False,48,1,-50635
11,2,RETRY,unsettled,-5,27,8,False,False,12,1,-50655
16,2,SURRENDER,surrendered,-10,50,31,False,False,25,1,-50800
21,2,HIT,unsettled,0,38,13,True,False,22,1,-50820
17,2,RETRY,unsettled,-5,35,6,False,False,44,1,-50830
17,2,DOUBLE DOWN,win,40,19,9,False,False,41,1,-50865
21,2,HIT,unsettled,0,37,39,True,False,28,1,-50845
21,3,STAND,win,20,37,39,False,False,28,1,-50845
4,2,RETRY,unsettled,-5,40,27,False,False,33,1,-50835
16,2,RETRY,unsettled,-5,50,5,False,False,47,1,-51000
21,2,STAND,win,30,51,39,True,False,16,1,-51135
9,2,HIT,unsettled,0,3,30,False,False,42,1,-51195
17,3,SURRENDER,surrendered,-10,3,30,False,False,42,1,-51195
12,2,HIT,unsettled,0,20,3,False,False,20,1,-51205
15,2,SURRENDER,surrendered,-10,43,25,False,False,24,1,-51330
7,2,RETRY,unsettled,-5,17,40,False,False,8,1,-51360
12,2,RETRY,unsettled,-5,22,14,False,False,43,1,-51405
17,2,SURRENDER,surrendered,-10,13,31,False,False,18,1,-51450
8,2,HIT,unsettled,0,15,30,False,False,39,1,-51500
17,2,RETRY,unsettled,-5,32,22,False,False,15,1,-51600
9,2,RETRY,unsettled,-5,31,2,False,False,5,1,-51665
16,2,SURRENDER,surrendered,-10,31,11,False,False,5,1,-51670
5,2,HIT,unsettled,0,14,28,False,False,33,1,-51760
19,2,HIT,unsettled,0,20,39,False,False,34,1,-51770
21,3,HIT,unsettled,0,20,39,False,False,34,1,-51770
9,2,RETRY,unsettled,-5,16,43,False,False,39,1,-51780
8,2,HIT,unsettled,0,16,42,False,False,39,1,-51785
13,3,HIT,unsettled,0,16,42,False,False,39,1,-51785
20,2,RETRY,unsettled,-5,13,8,False,False,23,1,-51865
17,2,HIT,unsettled,0,20,47,False,False,33,1,-52010
16,2,SURRENDER,surrendered,-10,5,10,False,False,12,1,-52035
14,2,RETRY,unsettled,-5,46,18,False,False,29,1,-52045
14,2,RETRY,unsettled,-5,17,34,False,False,7,1,-52090
16,2,HIT,unsettled,0,17,0,False,False,7,1,-52095
15,3,SURRENDER,surrendered,-10,17,0,False,False,7,1,-52095
15,2,SURRENDER,surrendered,-10,10,30,False,False,48,1,-52225
17,2,HIT,unsettled,0,9,45,False,False,3,1,-52285
21,3,STAND,win,20,9,45,False,False,3,1,-52285
20,2,STAND,win,20,50,51,False,False,5,1,-52285
14,2,STAND,win,20,21,17,False,False,41,1,-52355
18,2,STAND,draw,0,0,19,False,False,30,1,-52405
6,2,RETRY,unsettled,-5,1,3,False,False,24,1,-52405
15,2,SURRENDER,surrendered,-10,17,25,False,False,24,1,-52420
12,2,HIT,unsettled,0,47,28,False,False,8,1,-52450
18,2,RETRY,unsettled,-5,51,20,False,False,13,1,-52500
20,2,STAND,win,20,51,51,False,False,13,1,-52505
20,2,STAND,draw,0,34,26,False,False,3,1,-52495
6,2,HIT,unsettled,0,29,40,False,False,49,1,-52595
14,3,HIT,unsettled,0,29,40,False,False,49,1,-52595
17,4,STAND,win,20,29,40,False,False,49,1,-52595
10,2,STAND,win,20,32,41,False,False,2,1,-52595
21,2,DOUBLE DOWN,win,40,25,39,True,False,1,1,-52735
21,2,HIT,unsettled,0,13,35,True,False,40,1,-52695
14,2,HIT,unsettled,0,16,11,False,False,34,1,-52715
20,2,RETRY,unsettled,-5,24,48,False,False,47,1,-52725
20,2,RETRY,unsettled,-5,21,13,False,False,30,1,-52760
15,2,HIT,unsettled,0,46,32,False,False,3,1,-52845
16,3,RETRY,unsettled,-5,46,32,False,False,3,1,-52845
20,3,RETRY,unsettled,-5,46,32,False,False,3,1,-52850
17,2,STAND,win,20,6,10,False,False,20,1,-52895
13,2,HIT,unsettled,0,38,28,False,False,41,1,-52875
19,3,RETRY,unsettled,-5,38,28,False,False,41,1,-52875
12,2,HIT,unsettled,0,40,24,False,False,41,1,-52960
16,2,SURRENDER,surrendered,-10,32,34,False,False,42,1,-53010
17,2,STAND,draw,0,18,13,False,False,4,1,-53020
16,2,SURRENDER,surrendered,-10,10,44,False,False,35,1,-53020
16,2,HIT,unsettled,0,26,4,False,False,25,1,-53040
16,3,RETRY,unsettled,-5,26,4,False,False,25,1,-53040
15,2,RETRY,unsettled,-5,42,26,False,False,12,1,-53085
16,2,DOUBLE DOWN,win,40,18,49,False,False,51,1,-53190
17,2,HIT,unsettled,0,25,19,False,False,22,1,-53200
9,2,HIT,unsettled,0,41,31,False,False,34,1,-53240
16,2,RETRY,unsettled,-5,7,33,False,False,33,1,-53350
14,2,RETRY,unsettled,-5,42,50,False,False,32,1,-53405
21,2,HIT,unsettled,0,0,51,True,False,27,1,-53430
8,2,HIT,unsettled,0,31,14,False,False,37,1,-53510
20,2,RETRY,unsettled,-5,23,38,False,False,2,1,-53610
18,2,STAND,win,20,23,20,False,False,2,1,-53615
16,2,SURRENDER,surrendered,-10,18,22,False,False,20,1,-53595
20,2,DOUBLE DOWN,win,40,21,13,False,False,45,1,-53775
7,2,HIT,unsettled,0,3,41,False,False,13,1,-53755
13,2,DOUBLE DOWN,draw,0,3,34,False,False,23,1,-53805
18,2,RETRY,unsettled,-5,24,33,False,False,9,1,-53835
14,2,RETRY,unsettled,-5,0,28,False,False,12,1,-53870
13,2,RETRY,unsettled,-5,0,40,False,False,12,1,-53875
20,2,HIT,unsettled,0,0,8,False,False,12,1,-53880
16,2,SURRENDER,surrendered,-10,5,38,False,False,48,1,-54010
17,2,SURRENDER,surrendered,-10,10,6,False,False,43,1,-54020
17,2,DOUBLE DOWN,win,40,6,12,False,False,0,1,-54030
13,2,HIT,unsettled,0,14,39,False,False,37,1,-53990
21,3,DOUBLE DOWN,win,40,14,39,False,False,37,1,-53990
9,2,HIT,unsettled,0,42,17,False,False,2,1,-53950
16,2,STAND,win,20,48,31,False,False,16,1,-54010
15,2,HIT,unsettled,0,25,17,False,False,12,1,-54020
14,2,DOUBLE DOWN,win,40,45,32,False,False,13,1,-54060
17,2,RETRY,unsettled,-5,6,12,False,False,20,1,-54020
15,2,SURRENDER,surrendered,-10,6,7,False,False,20,1,-54025
4,2,RETRY,unsettled,-5,27,14,False,False,36,1,-54075
8,2,HIT,unsettled,0,43,15,False,False,27,1,-54140
18,3,RETRY,unsettled,-5,43,15,False,False,27,1,-54140
14,2,HIT,unsettled,0,42,51,False,False,23,1,-54205
14,2,HIT,unsettled,0,31,33,False,False,22,1,-54245
10,2,HIT,unsettled,0,45,15,False,False,51,1,-54325
12,2,HIT,unsettled,0,18,44,False,False,20,1,-54365
19,2,STAND,win,20,11,8,False,False,13,1,-54405
11,2,HIT,unsettled,0,44,4,False,False,6,1,-54385
20,2,STAND,win,20,12,36,False,False,6,1,-54425
20,2,DOUBLE DOWN,win,40,39,21,False,False,37,1,-54405
15,2,HIT,unsettled,0,43,25,False,False,2,1,-54405
16,2,RETRY,unsettled,-5,47,19,False,False,36,1,-54535
11,2,HIT,unsettled,0,15,33,False,False,28,1,-54580
16,2,STAND,win,20,44,23,False,False,20,1,-54680
5,2,DOUBLE DOWN,win,40,28,27,False,False,8,1,-54670
14,2,HIT,unsettled,0,31,20,False,False,38,1,-54660
10,2,RETRY,unsettled,-5,43,4,False,False,21,1,-54680
21,2,DOUBLE DOWN,win,40,13,35,True,False,34,1,-54765
15,2,RETRY,unsettled,-5,30,37,False,False,8,1,-54775
9,2,HIT,unsettled,0,29,17,False,False,1,1,-54820
16,3,SURRENDER,surrendered,-10,29,17,False,False,1,1,-54820
14,2,STAND,win,20,33,31,False,False,28,1,-54850
9,2,RETRY,unsettled,-5,2,5,False,False,15,1,-54830
14,2,HIT,unsettled,0,2,26,False,False,15,1,-54835
14,2,RETRY,unsettled,-5,19,45,False,False,16,1,-54845
16,2,RETRY,unsettled,-5,38,18,False,False,9,1,-54870
20,2,STAND,win,20,38,35,False,False,9,1,-54875
21,2,DOUBLE DOWN,win,40,37,39,True,False,31,1,-54855
21,2,STAND,win,30,39,11,True,False,31,1,-54825
12,2,HIT,unsettled,0,27,35,False,False,9,1,-54855
14,2,HIT,unsettled,0,18,46,False,False,39,1,-54895
10,2,STAND,win,20,28,6,False,False,36,1,-54955
9,2,RETRY,unsettled,-5,15,44,False,False,30,1,-54935
11,2,HIT,unsettled,0,34,1,False,False,25,1,-54990
19,3,HIT,unsettled,0,34,1,False,False,25,1,-54990
14,2,RETRY,unsettled,-5,0,2,False,False,33,1,-55020
15,2,SURRENDER,surrendered,-10,0,16,False,False,33,1,-55025
9,2,HIT,unsettled,0,19,1,False,False,42,1,-55085
20,2,STAND,draw,0,36,11,False,False,38,1,-55105
14,2,HIT,unsettled,0,3,49,False,False,37,1,-55105
12,2,HIT,unsettled,0,4,6,False,False,2,1,-55125
21,2,HIT,unsettled,0,24,0,True,False,44,1,-55165
16,3,RETRY,unsettled,-5,24,0,False,False,44,1,-55165
16,2,RETRY,unsettled,-5,18,24,False,False,20,1,-55220
17,2,DOUBLE DOWN,win,40,22,6,False,False,46,1,-55265
20,2,RETRY,unsettled,-5,10,23,False,False,3,1,-55225
6,2,HIT,unsettled,0,14,16,False,False,41,1,-55250
15,3,STAND,win,20,14,16,False,False,41,1,-55250
18,2,RETRY,unsettled,-5,46,36,False,False,40,1,-55230
17,2,HIT,unsettled,0,33,34,False,False,21,1,-55305
18,3,RETRY,unsettled,-5,33,34,False,False,21,1,-55305
13,2,RETRY,unsettled,-5,7,17,False,False,5,1,-55350
12,2,DOUBLE DOWN,win,40,13,26,False,False,43,1,-55405
14,2,RETRY,unsettled,-5,31,33,False,False,12,1,-55375
13,2,RETRY,unsettled,-5,31,32,False,False,12,1,-55380
10,2,HIT,unsettled,0,31,3,False,False,12,1,-55385
21,3,RETRY,unsettled,-5,31,3,False,False,12,1,-55385
15,2,STAND,win,20,17,51,False,False,50,1,-55450
19,2,RETRY,unsettled,-5,20,13,False,False,6,1,-55440
18,2,RETRY,unsettled,-5,20,48,False,False,6,1,-55445
16,2,STAND,win,20,20,20,False,False,6,1,-55450
16,2,SURRENDER,surrendered,-10,36,5,False,False,25,1,-55430
20,2,RETRY,unsettled,-5,26,34,False,False,0,1,-55440
21,2,RETRY,unsettled,-5,26,11,True,False,0,1,-55445
21,2,RETRY,unsettled,-5,26,23,True,False,0,1,-55450
14,2,DOUBLE DOWN,win,40,42,9,False,False,45,1,-55465
19,2,HIT,unsettled,0,10,34,False,False,25,1,-55525
20,2,HIT,unsettled,0,39,21,False,False,33,1,-55565
16,2,RETRY,unsettled,-5,31,22,False,False,36,1,-55605
9,2,HIT,unsettled,0,29,30,False,False,3,1,-55760
20,2,RETRY,unsettled,-5,13,21,False,False,34,1,-55820
15,2,HIT,unsettled,0,13,42,False,False,34,1,-55825
17,3,SURRENDER,surrendered,-10,13,42,False,False,34,1,-55825
10,2,DOUBLE DOWN,draw,0,31,3,False,False,8,1,-55845
8,2,RETRY,unsettled,-5,17,2,False,False,37,1,-55845
17,2,SURRENDER,surrendered,-10,10,19,False,False,6,1,-55860
20,2,RETRY,unsettled,-5,11,23,False,False,16,1,-55870
12,2,RETRY,unsettled,-5,11,40,False,False,16,1,-55875
11,2,DOUBLE DOWN,draw,0,16,19,False,False,34,1,-55920
5,2,HIT,unsettled,0,1,41,False,False,32,1,-55960
14,3,HIT,unsettled,0,1,41,False,False,32,1,-55960
15,4,SURRENDER,surrendered,-10,1,41,False,False,32,1,-55960
8,2,RETRY,unsettled,-5,1,44,False,False,0,1,-55970
18,2,DOUBLE DOWN,win,40,7,10,False,False,30,1,-56065
21,2,HIT,unsettled,0,39,24,True,False,48,1,-56025
21,3,RETRY,unsettled,-5,39,24,False,False,48,1,-56025
15,2,RETRY,unsettled,-5,21,18,False,False,19,1,-56070
8,2,HIT,unsettled,0,42,29,False,False,26,1,-56095
10,3,HIT,unsettled,0,42,29,False,False,26,1,-56095
19,2,HIT,unsettled,0,12,47,False,False,14,1,-56155
8,2,HIT,unsettled,0,16,3,False,False,49,1,-56220
15,3,RETRY,unsettled,-5,16,3,False,False,49,1,-56220
10,3,DOUBLE DOWN,win,40,16,3,False,False,49,1,-56225
19,2,RETRY,unsettled,-5,36,47,False,False,39,1,-56185
20,2,STAND,win,20,36,37,False,False,39,1,-56190
5,2,HIT,unsettled,0,14,41,False,False,9,1,-56170
14,3,STAND,win,20,14,41,False,False,9,1,-56170
20,2,RETRY,unsettled,-5,50,12,False,False,42,1,-56170
21,2,STAND,win,30,23,0,True,False,5,1,-56275
10,2,HIT,unsettled,0,15,6,False,False,25,1,-56265
13,3,RETRY,unsettled,-5,15,6,False,False,25,1,-56265
20,3,STAND,draw,0,15,6,False,False,25,1,-56270
18,2,HIT,unsettled,0,51,46,False,False,8,1,-56280
21,3,STAND,win,20,51,46,False,False,8,1,-56280
17,2,HIT,unsettled,0,5,13,False,False,42,1,-56260
21,3,HIT,unsettled,0,5,13,False,False,42,1,-56260
20,2,RETRY,unsettled,-5,11,25,False,False,20,1,-56300
17,2,RETRY,unsettled,-5,23,6,False,False,30,1,-56315
20,2,RETRY,unsettled,-5,23,10,False,False,30,1,-56320
19,2,DOUBLE DOWN,win,40,23,8,False,False,30,1,-56325
19,2,RETRY,unsettled,-5,35,34,False,False,20,1,-56335
20,2,STAND,win,20,34,0,False,False,21,1,-56360
19,2,RETRY,unsettled,-5,8,25,False,False,5,1,-56340
17,2,RETRY,unsettled,-5,8,7,False,False,5,1,-56345
17,2,HIT,unsettled,0,9,19,False,False,40,1,-56370
16,2,SURRENDER,surrendered,-10,49,31,False,False,28,1,-56410
14,2,RETRY,unsettled,-5,2,26,False,False,3,1,-56440
18,2,HIT,unsettled,0,26,6,False,False,11,1,-56455
16,3,DOUBLE DOWN,win,40,26,6,False,False,11,1,-56455
8,2,HIT,unsettled,0,31,14,False,False,4,1,-56455
14,3,RETRY,unsettled,-5,31,14,False,False,4,1,-56455
15,2,RETRY,unsettled,-5,45,46,False,False,47,1,-56500
14,2,HIT,unsettled,0,18,33,False,False,42,1,-56585
8,2,HIT,unsettled,0,15,17,False,False,9,1,-56625
13,2,RETRY,unsettled,-5,9,2,False,False,14,1,-56765
14,2,HIT,unsettled,0,3,25,False,False,6,1,-56810
16,3,SURRENDER,surrendered,-10,3,25,False,False,6,1,-56810
16,2,STAND,win,20,37,18,False,False,17,1,-56820
17,2,RETRY,unsettled,-5,33,8,False,False,46,1,-56850
11,2,STAND,win,20,33,41,False,False,46,1,-56855
12,2,HIT,unsettled,0,48,1,False,False,0,1,-56855
20,2,HIT,unsettled,0,35,37,False,False,26,1,-56875
13,2,DOUBLE DOWN,win,40,22,28,False,False,47,1,-56915
14,2,HIT,unsettled,0,32,32,False,False,15,1,-56875
21,2,RETRY,unsettled,-5,38,39,True,False,47,1,-56885
15,2,SURRENDER,surrendered,-10,8,5,False,False,32,1,-56930
13,2,HIT,unsettled,0,2,22,False,False,34,1,-56980
10,2,HIT,unsettled,0,32,41,False,False,36,1,-57025
8,2,RETRY,unsettled,-5,14,31,False,False,43,1,-57065
15,2,SURRENDER,surrendered,-10,5,21,False,False,36,1,-57100
10,2,RETRY,unsettled,-5,17,30,False,False,40,1,-57220
11,2,HIT,unsettled,0,17,18,False,False,40,1,-57225
15,2,SURRENDER,surrendered,-10,8,5,False,False,16,1,-57265
12,2,RETRY,unsettled,-5,49,1,False,False,37,1,-57315
17,2,SURRENDER,surrendered,-10,6,11,False,False,29,1,-57340
21,2,RETRY,unsettled,-5,48,13,True,False,1,1,-57410
16,2,RETRY,unsettled,-5,45,34,False,False,10,1,-57425
15,2,HIT,unsettled,0,24,17,False,False,12,1,-57450
18,3,STAND,draw,0,24,17,False,False,12,1,-57450
9,2,HIT,unsettled,0,43,29,False,False,34,1,-57450
8,2,HIT,unsettled,0,30,41,False,False,44,1,-57490
13,3,HIT,unsettled,0,30,41,False,False,44,1,-57490
14,4,HIT,unsettled,0,30,41,False,False,44,1,-57490
18,2,HIT,unsettled,0,45,0,False,False,29,1,-57530
19,3,DOUBLE DOWN,win,40,45,0,False,False,29,1,-57530
17,2,SURRENDER,surrendered,-10,26,5,False,False,31,1,-57490
17,2,RETRY,unsettled,-5,32,36,False,False,4,1,-57520
20,2,STAND,win,20,38,50,False,False,27,1,-57655
13,2,STAND,win,20,36,15,False,False,40,1,-57635
12,2,STAND,win,20,30,32,False,False,4,1,-57655
17,2,RETRY,unsettled,-5,18,39,False,False,20,1,-57635
16,2,SURRENDER,surrendered,-10,18,11,False,False,20,1,-57640
12,2,HIT,unsettled,0,47,2,False,False,43,1,-57650
15,3,RETRY,unsettled,-5,47,2,False,False,43,1,-57650
19,2,RETRY,unsettled,-5,38,47,False,False,46,1,-57675
16,2,RETRY,unsettled,-5,38,44,False,False,46,1,-57680
21,2,DOUBLE DOWN,win,40,0,51,True,False,34,1,-57725
13,2,HIT,unsettled,0,33,30,False,False,6,1,-57905
12,2,RETRY,unsettled,-5,51,40,False,False,33,1,-57915
14,2,DOUBLE DOWN,win,40,51,42,False,False,33,1,-57920
11,2,HIT,unsettled,0,46,41,False,False,8,1,-57890
11,2,HIT,unsettled,0,46,28,False,False,5,1,-57990
18,2,DOUBLE DOWN,win,40,20,24,False,False,43,1,-58070
13,2,DOUBLE DOWN,win,40,0,1,False,False,37,1,-58030
18,2,STAND,draw,0,49,7,False,False,33,1,-58030
18,2,DOUBLE DOWN,draw,0,25,7,False,False,3,1,-58030
20,2,STAND,win,20,24,23,False,False,40,1,-58030
15,2,SURRENDER,surrendered,-10,49,4,False,False,41,1,-58050
14,2,RETRY,unsettled,-5,42,36,False,False,44,1,-58110
10,2,DOUBLE DOWN,win,40,44,42,False,False,38,1,-58145
21,2,DOUBLE DOWN,win,40,25,26,True,False,39,1,-58125
19,2,STAND,draw,0,22,47,False,False,17,1,-58145
12,2,RETRY,unsettled,-5,14,12,False,False,21,1,-58205
12,2,DOUBLE DOWN,draw,0,45,4,False,False,39,1,-58250
13,2,RETRY,unsettled,-5,24,28,False,False,38,1,-58270
9,2,HIT,unsettled,0,2,5,False,False,3,1,-58285
11,2,RETRY,unsettled,-5,29,32,False,False,39,1,-58295
6,2,HIT,unsettled,0,1,42,False,False,4,1,-58360
9,3,STAND,win,20,1,42,False,False,4,1,-58360
12,2,HIT,unsettled,0,9,1,False,False,31,1,-58340
19,2,STAND,win,20,8,12,False,False,25,1,-58360
16,2,HIT,unsettled,0,43,26,False,False,47,1,-58370
14,2,DOUBLE DOWN,win,40,8,17,False,False,17,1,-58410
7,2,HIT,unsettled,0,15,16,False,False,15,1,-58370
17,3,STAND,win,20,15,16,False,False,15,1,-58370
18,2,STAND,draw,0,33,35,False,False,46,1,-58350
15,2,SURRENDER,surrendered,-10,10,17,False,False,29,1,-58480
17,2,RETRY,unsettled,-5,48,19,False,False,10,1,-58490
16,2,DOUBLE DOWN,win,40,48,18,False,False,10,1,-58495
17,2,SURRENDER,surrendered,-10,21,46,False,False,43,1,-58525
13,2,HIT,unsettled,0,6,44,False,False,42,1,-58535
16,3,SURRENDER,surrendered,-10,6,44,False,False,42,1,-58535
12,2,RETRY,unsettled,-5,36,1,False,False,31,1,-58545
15,2,SURRENDER,surrendered,-10,23,4,False,False,50,1,-58570
12,2,HIT,unsettled,0,27,49,False,False,40,1,-58580
14,3,HIT,unsettled,0,27,49,False,False,40,1,-58580
19,2,STAND,win,20,35,21,False,False,28,1,-58605
9,2,STAND,win,20,5,2,False,False,41,1,-58615
19,2,DOUBLE DOWN,draw,0,33,13,False,False,33,1,-58605
20,2,STAND,draw,0,24,9,False,False,14,1,-58655
20,2,HIT,unsettled,0,47,26,False,False,20,1,-58655
20,2,STAND,win,20,38,48,False,False,30,1,-58765
7,2,HIT,unsettled,0,1,43,False,False,5,1,-58765
12,3,HIT,unsettled,0,1,43,False,False,5,1,-58765
14,4,HIT,unsettled,0,1,43,False,False,5,1,-58765
21,5,STAND,win,20,1,43,False,False,5,1,-58765
21,2,STAND,win,30,49,39,True,False,17,1,-58745
19,2,STAND,win,20,50,8,False,False,49,1,-58755
11,2,RETRY,unsettled,-5,46,15,False,False,1,1,-58785
16,2,RETRY,unsettled,-5,18,9,False,False,46,1,-58830
16,2,SURRENDER,surrendered,-10,18,50,False,False,46,1,-58835
21,2,RETRY,unsettled,-5,26,50,True,False,43,1,-58925
21,2,DOUBLE DOWN,win,40,26,11,True,False,43,1,-58930
7,2,HIT,unsettled,0,4,27,False,False,36,1,-58930
17,2,DOUBLE DOWN,win,40,5,0,False,False,5,1,-58950
18,2,DOUBLE DOWN,win,40,24,33,False,False,39,1,-58940
20,2,STAND,win,20,38,37,False,False,19,1,-58940
16,2,DOUBLE DOWN,win,40,13,4,False,False,8,1,-58920
13,2,HIT,unsettled,0,0,14,False,False,42,1,-58970
12,2,STAND,win,20,51,14,False,False,15,1,-58990
14,2,DOUBLE DOWN,win,40,42,49,False,False,48,1,-58970
19,2,RETRY,unsettled,-5,20,26,False,False,34,1,-58930
9,2,HIT,unsettled,0,42,30,False,False,36,1,-58975
17,2,DOUBLE DOWN,win,40,22,32,False,False,2,1,-59045
5,2,DOUBLE DOWN,win,40,2,27,False,False,31,1,-59005
19,2,STAND,draw,0,51,47,False,False,38,1,-58975
12,2,RETRY,unsettled,-5,8,15,False,False,22,1,-58975
16,2,SURRENDER,surrendered,-10,8,45,False,False,22,1,-58980
17,2,SURRENDER,surrendered,-10,48,32,False,False,2,1,-58990
10,2,HIT,unsettled,0,31,42,False,False,3,1,-59070
12,3,RETRY,unsettled,-5,31,42,False,False,3,1,-59070
16,2,DOUBLE DOWN,win,40,5,50,False,False,4,1,-59085
15,2,RETRY,unsettled,-5,0,29,False,False,1,1,-59045
18,2,DOUBLE DOWN,win,40,0,6,False,False,1,1,-59050
11,2,RETRY,unsettled,-5,17,18,False,False,12,1,-59050
5,2,RETRY,unsettled,-5,14,41,False,False,12,1,-59155
12,2,HIT,unsettled,0,14,11,False,False,12,1,-59160
17,2,RETRY,unsettled,-5,26,44,False,False,8,1,-59180
16,2,HIT,unsettled,0,26,43,False,False,8,1,-59185
19,3,HIT,unsettled,0,26,43,False,False,8,1,-59185
15,2,HIT,unsettled,0,12,17,False,False,32,1,-59205
