game_id,result,reward
1468,win,20.0
1469,lose,-20.0
1470,lose,-20.0
1471,lose,-20.0
1472,lose,-20.0
1473,win,20.0
1474,win,20.0
1475,lose,-20.0
1476,win,20.0
1479,lose,-20.0
1480,win,30.0
1481,lose,-20.0
1482,win,20.0
1483,win,20.0
1484,lose,-20.0
1485,lose,-20.0
1486,lose,-20.0
1487,lose,-10.0
1488,lose,-10.0
1489,lose,-20.0
1490,lose,-20.0
1491,win,20.0
1492,lose,-20.0
1493,lose,-20.0
1494,win,20.0
1496,win,20.0
1497,win,20.0
1498,win,20.0
1499,win,20.0
1500,win,20.0
1501,win,20.0
1502,lose,-25.0
1503,win,40.0
1504,lose,-10.0
1505,lose,-20.0
1506,lose,-20.0
1507,win,40.0
1508,win,20.0
1509,lose,-20.0
1510,lose,-20.0
1511,lose,-40.0
1512,win,20.0
1513,lose,-20.0
1514,lose,-20.0
1515,win,20.0
1516,lose,-40.0
1517,lose,-20.0
1518,win,20.0
1519,lose,-20.0
1520,lose,-20.0
1521,lose,-20.0
1522,lose,-20.0
1523,lose,-40.0
1524,lose,-20.0
1525,lose,-20.0
1526,lose,-20.0
1527,lose,-20.0
1528,lose,-20.0
1529,win,20.0
1530,win,40.0
1531,win,30.0
1532,win,20.0
1534,lose,-20.0
1536,win,30.0
1537,lose,-20.0
1538,lose,-20.0
1539,lose,-40.0
1540,lose,-20.0
1541,win,20.0
1542,lose,-20.0
1543,win,40.0
1544,lose,-20.0
1546,lose,-10.0
